CONN,0,27.46.189.72,34318,->,203.163.120.111,80,6.000000
CONN,10,163.221.149.36,64023,->,23.129.107.43,443,6.000888
EVENT,10,0,23.129.107.43,SEND,1448,0,10.000888
EVENT,10,1,23.129.107.43,SEND,1448,0,10.001082
EVENT,10,2,23.129.107.43,SEND,1448,0,10.001089
EVENT,10,3,23.129.107.43,SEND,1448,0,10.001106
EVENT,10,4,23.129.107.43,SEND,1448,0,10.001114
EVENT,10,5,23.129.107.43,SEND,1448,0,10.001131
EVENT,10,6,23.129.107.43,SEND,1448,0,10.001139
EVENT,10,7,23.129.107.43,SEND,1448,0,10.001151
CONN,12,49.50.230.251,39046,->,203.163.113.161,80,6.001160
EVENT,12,0,203.163.113.161,SEND,1440,0,10.001160
EVENT,10,8,23.129.107.43,SEND,1448,0,10.001163
EVENT,10,9,23.129.107.43,SEND,1448,0,10.001177
EVENT,10,10,23.129.107.43,SEND,1448,0,10.001189
CONN,14,27.46.189.76,55814,->,203.163.120.111,80,6.001188
EVENT,14,0,203.163.120.111,SEND,1460,0,10.001188
EVENT,10,11,23.129.107.43,SEND,1448,0,10.001200
EVENT,10,12,23.129.107.43,SEND,1448,0,10.001213
EVENT,10,13,23.129.107.43,SEND,1448,0,10.001229
EVENT,10,14,23.129.107.43,SEND,1448,0,10.001237
EVENT,10,15,23.129.107.43,SEND,1448,0,10.001254
EVENT,10,16,23.129.107.43,SEND,1448,0,10.001262
EVENT,10,17,23.129.107.43,SEND,1448,0,10.001274
EVENT,10,18,23.129.107.43,SEND,1448,0,10.001291
EVENT,10,19,23.129.107.43,SEND,1448,0,10.001298
EVENT,14,1,203.163.120.111,SEND,1460,0,10.001208
EVENT,10,20,23.129.107.43,SEND,1448,0,10.001315
EVENT,14,2,203.163.120.111,SEND,1460,0,10.001319
CONN,18,27.46.189.110,20532,->,203.163.113.161,80,6.001363
EVENT,18,0,203.163.113.161,SEND,2920,0,10.001363
EVENT,18,1,203.163.113.161,SEND,1460,0,10.001398
EVENT,4,23,23.169.61.202,SEND,1519,0,10.000847
EVENT,4,24,23.169.61.202,SEND,1354,0,10.001487
EVENT,4,25,23.169.61.202,SEND,1354,0,10.001493
EVENT,4,26,23.169.61.202,SEND,1354,0,10.001505
EVENT,4,27,23.169.61.202,SEND,1354,0,10.001521
EVENT,4,28,23.169.61.202,SEND,1354,0,10.001527
EVENT,4,29,23.169.61.202,SEND,1354,0,10.001544
EVENT,14,3,203.163.120.111,SEND,1460,0,10.001335
EVENT,4,30,23.169.61.202,SEND,1354,0,10.001551
EVENT,14,4,203.163.120.111,SEND,1460,0,10.001557
EVENT,4,31,23.169.61.202,SEND,1354,0,10.001562
EVENT,4,32,23.169.61.202,SEND,1354,0,10.001574
EVENT,4,33,23.169.61.202,SEND,1354,0,10.001586
EVENT,4,34,23.169.61.202,SEND,1354,0,10.001597
EVENT,10,21,23.129.107.43,SEND,1448,0,10.001326
EVENT,10,22,23.129.107.43,SEND,1448,0,10.001625
EVENT,10,23,23.129.107.43,SEND,1448,0,10.001643
EVENT,10,24,23.129.107.43,SEND,1448,0,10.001649
EVENT,10,25,23.129.107.43,SEND,1448,0,10.001662
EVENT,10,26,23.129.107.43,SEND,1448,0,10.001674
EVENT,10,27,23.129.107.43,SEND,1448,0,10.001685
EVENT,10,28,23.129.107.43,SEND,1448,0,10.001699
EVENT,10,29,23.129.107.43,SEND,1448,0,10.001712
EVENT,10,30,23.129.107.43,SEND,1448,0,10.001724
EVENT,10,31,23.129.107.43,SEND,1448,0,10.001736
EVENT,10,32,23.129.107.43,SEND,1448,0,10.001753
EVENT,10,33,23.129.107.43,SEND,1448,0,10.001762
CONN,22,27.46.189.97,14294,->,203.163.113.161,80,6.001775
EVENT,22,0,203.163.113.161,SEND,1460,0,10.001775
EVENT,22,1,203.163.113.161,SEND,1460,0,10.001780
EVENT,10,34,23.129.107.43,SEND,1448,0,10.001776
EVENT,22,2,203.163.113.161,SEND,2920,0,10.001784
EVENT,22,3,203.163.113.161,SEND,1460,0,10.001791
EVENT,10,35,23.129.107.43,SEND,1448,0,10.001787
EVENT,10,36,23.129.107.43,SEND,1448,0,10.001799
EVENT,10,37,23.129.107.43,SEND,1448,0,10.001811
EVENT,10,38,23.129.107.43,SEND,1448,0,10.001824
EVENT,10,39,23.129.107.43,SEND,1448,0,10.001836
EVENT,10,40,23.129.107.43,SEND,1448,0,10.001849
EVENT,10,41,23.129.107.43,SEND,1448,0,10.001861
EVENT,10,42,23.129.107.43,SEND,1448,0,10.001873
EVENT,4,35,23.169.61.202,SEND,1519,0,10.001610
EVENT,4,36,23.169.61.202,SEND,1354,0,10.002239
EVENT,4,37,23.169.61.202,SEND,1354,0,10.002251
EVENT,4,38,23.169.61.202,SEND,1354,0,10.002262
EVENT,4,39,23.169.61.202,SEND,1354,0,10.002273
EVENT,4,40,23.169.61.202,SEND,1354,0,10.002290
EVENT,4,41,23.169.61.202,SEND,1354,0,10.002297
EVENT,4,42,23.169.61.202,SEND,1354,0,10.002308
EVENT,4,43,23.169.61.202,SEND,1354,0,10.002319
EVENT,4,44,23.169.61.202,SEND,1354,0,10.002337
EVENT,4,45,23.169.61.202,SEND,1354,0,10.002344
EVENT,4,46,23.169.61.202,SEND,1354,0,10.002356
EVENT,4,47,23.169.61.202,SEND,1354,0,10.002367
EVENT,4,48,23.169.61.202,SEND,1354,0,10.002379
EVENT,4,49,23.169.61.202,SEND,1354,0,10.002395
EVENT,4,50,23.169.61.202,SEND,1354,0,10.002402
EVENT,10,43,23.129.107.43,SEND,1448,0,10.001887
EVENT,10,44,23.129.107.43,SEND,1448,0,10.002565
CONN,26,185.56.230.223,55289,->,203.163.115.5,443,6.002520
EVENT,26,0,185.56.230.223,SEND,181,0,10.002520
EVENT,4,51,23.169.61.202,SEND,1354,0,10.002416
EVENT,4,52,23.169.61.202,SEND,1354,0,10.003269
EVENT,4,53,23.169.61.202,SEND,1354,0,10.003280
EVENT,4,54,23.169.61.202,SEND,1354,0,10.003292
EVENT,4,55,23.169.61.202,SEND,1354,0,10.003304
EVENT,4,56,23.169.61.202,SEND,1354,0,10.003314
EVENT,4,57,23.169.61.202,SEND,1354,0,10.003327
EVENT,4,58,23.169.61.202,SEND,1354,0,10.003346
EVENT,4,59,23.169.61.202,SEND,1354,0,10.003353
EVENT,4,60,23.169.61.202,SEND,1354,0,10.003369
EVENT,4,61,23.169.61.202,SEND,1354,0,10.003376
EVENT,4,62,23.169.61.202,SEND,1354,0,10.003388
EVENT,4,63,23.169.61.202,SEND,1354,0,10.003404
EVENT,4,64,23.169.61.202,SEND,1354,0,10.003410
EVENT,4,65,23.169.61.202,SEND,1354,0,10.003427
EVENT,4,66,23.169.61.202,SEND,1354,0,10.003433
CONN,34,27.46.189.71,2608,->,203.163.113.161,80,6.003657
EVENT,34,0,203.163.113.161,SEND,1460,0,10.003657
EVENT,34,1,203.163.113.161,SEND,1460,0,10.003661
EVENT,4,67,23.169.61.202,SEND,1354,0,10.003449
EVENT,4,68,23.169.61.202,SEND,1354,0,10.004243
CONN,40,163.221.119.48,50276,->,17.24.161.16,443,6.004676
EVENT,40,0,17.24.161.16,SEND,303,0,10.004676
EVENT,12,1,203.163.113.161,SEND,1440,0,10.001167
EVENT,12,2,203.163.113.161,SEND,1440,0,10.004923
CONN,44,27.46.189.72,34520,->,203.163.120.111,80,6.004955
EVENT,44,0,203.163.120.111,SEND,1460,0,10.004955
CONN,48,27.46.254.107,35382,->,203.163.113.161,80,6.005388
EVENT,48,0,203.163.113.161,SEND,1460,0,10.005388
EVENT,44,1,203.163.120.111,SEND,1460,0,10.004966
EVENT,44,2,203.163.120.111,SEND,1460,0,10.005412
EVENT,48,1,203.163.113.161,SEND,1460,0,10.005392
EVENT,48,2,203.163.113.161,SEND,2920,0,10.005485
CONN,50,27.46.189.112,56348,->,203.163.113.161,80,6.005525
EVENT,50,0,203.163.113.161,SEND,1460,0,10.005525
EVENT,48,3,203.163.113.161,SEND,1460,0,10.005526
EVENT,50,1,203.163.113.161,SEND,1460,0,10.005635
EVENT,50,2,203.163.113.161,SEND,1460,0,10.005692
EVENT,50,3,203.163.113.161,SEND,1460,0,10.005742
CONN,54,27.46.189.99,23392,->,203.163.113.161,80,6.005928
EVENT,54,0,203.163.113.161,SEND,2920,0,10.005928
EVENT,40,1,17.24.161.16,SEND,303,0,10.004827
EVENT,40,2,17.24.161.16,SEND,1354,0,10.006921
CONN,60,163.221.190.197,56550,->,151.166.148.191,443,6.007728
EVENT,60,0,151.166.148.191,SEND,1366,0,10.007728
EVENT,60,1,151.166.148.191,SEND,1366,0,10.007738
EVENT,60,2,151.166.148.191,SEND,1366,0,10.007749
CONN,64,133.72.47.181,56239,->,13.244.112.238,443,6.007909
EVENT,64,0,133.72.47.181,SEND,1440,0,10.007909
CONN,56,121.70.155.192,57180,->,202.57.113.137,23,6.007459
EVENT,56,0,202.57.113.137,SEND,2,0,10.007459
CONN,52,218.111.149.228,36390,->,202.57.113.137,23,6.005782
EVENT,52,0,202.57.113.137,SEND,91,0,10.005782
CONN,68,27.46.189.71,52824,->,203.163.113.161,80,6.008605
EVENT,68,0,203.163.113.161,SEND,2920,0,10.008605
EVENT,68,1,203.163.113.161,SEND,2920,0,10.008612
CONN,72,27.46.189.93,44602,->,203.163.120.111,80,6.008897
EVENT,72,0,203.163.120.111,SEND,1460,0,10.008897
EVENT,72,1,203.163.120.111,SEND,1460,0,10.008924
EVENT,52,1,202.57.113.137,SEND,2,0,10.008384
EVENT,56,1,202.57.113.137,SEND,19,0,10.008023
EVENT,52,2,202.57.113.137,SEND,19,0,10.008997
CONN,74,89.199.111.216,40317,->,133.120.130.199,3233,6.009008
EVENT,74,0,89.199.111.216,SEND,45,0,10.009008
CONN,82,163.221.38.218,51661,->,52.255.227.216,443,6.010105
EVENT,82,0,52.255.227.216,SEND,688,0,10.010105
EVENT,12,3,203.163.113.161,SEND,1440,0,10.004961
EVENT,74,1,133.120.130.199,SEND,7,0,10.009993
EVENT,74,2,89.199.111.216,WAIT,7,0,10.009993
EVENT,74,3,89.199.111.216,CLOSE,0,0.0,10.010003
EVENT,74,4,133.120.130.199,WAIT,45,0.0,10.009993
EVENT,74,5,133.120.130.199,CLOSE,0,0.0,10.010003
EVENT,12,4,203.163.113.161,SEND,1440,0,10.010115
CONN,84,27.46.189.97,26140,->,203.163.120.111,80,6.010260
EVENT,84,0,203.163.120.111,SEND,2920,0,10.010260
EVENT,84,1,203.163.120.111,SEND,1460,0,10.010275
EVENT,56,2,202.57.113.137,SEND,1,0,10.009384
EVENT,84,2,203.163.120.111,SEND,1460,0,10.010298
EVENT,84,3,203.163.120.111,SEND,1460,0,10.010310
EVENT,52,3,202.57.113.137,SEND,1,0,10.009918
EVENT,56,3,202.57.113.137,SEND,1,0,10.010302
CONN,88,27.46.189.115,1572,->,203.163.113.161,80,6.011462
EVENT,88,0,203.163.113.161,SEND,2920,0,10.011462
EVENT,88,1,203.163.113.161,SEND,1460,0,10.011469
EVENT,10,45,23.129.107.43,SEND,1448,0,10.002586
EVENT,52,4,202.57.113.137,SEND,1,0,10.010749
EVENT,10,46,23.129.107.43,SEND,1448,0,10.011742
EVENT,10,47,23.129.107.43,SEND,1448,0,10.011756
EVENT,10,48,23.129.107.43,SEND,1448,0,10.011769
EVENT,10,49,23.129.107.43,SEND,1448,0,10.011786
EVENT,10,50,23.129.107.43,SEND,1448,0,10.011794
EVENT,10,51,23.129.107.43,SEND,1448,0,10.011806
EVENT,10,52,23.129.107.43,SEND,1448,0,10.011817
EVENT,10,53,23.129.107.43,SEND,1448,0,10.011835
EVENT,88,2,203.163.113.161,SEND,1460,0,10.011475
EVENT,88,3,203.163.113.161,SEND,1460,0,10.011862
EVENT,10,54,23.129.107.43,SEND,1448,0,10.011845
EVENT,10,55,23.129.107.43,SEND,1448,0,10.011950
EVENT,10,56,23.129.107.43,SEND,1448,0,10.011962
EVENT,10,57,23.129.107.43,SEND,1448,0,10.011979
EVENT,10,58,23.129.107.43,SEND,1448,0,10.011987
EVENT,10,59,23.129.107.43,SEND,1448,0,10.011999
EVENT,10,60,23.129.107.43,SEND,1448,0,10.012015
EVENT,10,61,23.129.107.43,SEND,1448,0,10.012024
EVENT,10,62,23.129.107.43,SEND,1448,0,10.012040
EVENT,10,63,23.129.107.43,SEND,1448,0,10.012048
EVENT,10,64,23.129.107.43,SEND,1448,0,10.012065
EVENT,10,65,23.129.107.43,SEND,1448,0,10.012072
EVENT,10,66,23.129.107.43,SEND,1448,0,10.012090
EVENT,10,67,23.129.107.43,SEND,1448,0,10.012098
EVENT,10,68,23.129.107.43,SEND,1448,0,10.012114
EVENT,10,69,23.129.107.43,SEND,1448,0,10.012122
EVENT,10,70,23.129.107.43,SEND,1448,0,10.012139
EVENT,10,71,23.129.107.43,SEND,1448,0,10.012147
CONN,90,27.46.189.70,6294,->,203.163.113.161,80,6.012164
EVENT,90,0,203.163.113.161,SEND,1460,0,10.012164
EVENT,10,72,23.129.107.43,SEND,1448,0,10.012159
EVENT,10,73,23.129.107.43,SEND,1448,0,10.012170
EVENT,10,74,23.129.107.43,SEND,1448,0,10.012188
EVENT,10,75,23.129.107.43,SEND,1448,0,10.012195
EVENT,56,4,202.57.113.137,SEND,1,0,10.011139
CONN,96,27.46.189.68,58570,->,203.163.113.161,80,6.012773
EVENT,96,0,203.163.113.161,SEND,1460,0,10.012773
EVENT,52,5,202.57.113.137,SEND,1,0,10.011745
EVENT,96,1,203.163.113.161,SEND,1460,0,10.012777
CONN,98,27.46.254.107,24718,->,203.163.113.161,80,6.012885
EVENT,98,0,203.163.113.161,SEND,1460,0,10.012885
EVENT,10,76,23.129.107.43,SEND,1448,0,10.012212
EVENT,98,1,203.163.113.161,SEND,2920,0,10.012954
EVENT,10,77,23.129.107.43,SEND,1448,0,10.012956
EVENT,96,2,203.163.113.161,SEND,1460,0,10.012923
EVENT,10,78,23.129.107.43,SEND,1448,0,10.012968
EVENT,10,79,23.129.107.43,SEND,1448,0,10.012982
EVENT,10,80,23.129.107.43,SEND,1448,0,10.012993
EVENT,10,81,23.129.107.43,SEND,1448,0,10.013006
EVENT,10,82,23.129.107.43,SEND,1448,0,10.013019
EVENT,98,2,203.163.113.161,SEND,1460,0,10.012965
EVENT,96,3,203.163.113.161,SEND,1460,0,10.012980
EVENT,98,3,203.163.113.161,SEND,1460,0,10.013039
CONN,62,27.46.189.93,44774,->,203.163.120.111,80,6.007894
EVENT,62,0,27.46.189.93,SEND,279,0,10.007894
EVENT,62,1,203.163.120.111,SEND,1460,0,10.013252
EVENT,62,2,203.163.120.111,SEND,1460,0,10.013261
EVENT,10,83,23.129.107.43,SEND,1448,0,10.013031
EVENT,10,84,23.129.107.43,SEND,1448,0,10.013281
EVENT,62,3,203.163.120.111,SEND,1460,0,10.013280
EVENT,10,85,23.129.107.43,SEND,1448,0,10.013290
EVENT,62,4,203.163.120.111,SEND,1460,0,10.013295
EVENT,10,86,23.129.107.43,SEND,1448,0,10.013303
EVENT,62,5,203.163.120.111,SEND,1460,0,10.013307
EVENT,10,87,23.129.107.43,SEND,1448,0,10.013314
EVENT,62,6,203.163.120.111,SEND,1460,0,10.013317
EVENT,10,88,23.129.107.43,SEND,1448,0,10.013327
EVENT,62,7,203.163.120.111,SEND,1460,0,10.013344
EVENT,10,89,23.129.107.43,SEND,1448,0,10.013345
EVENT,62,8,203.163.120.111,SEND,1460,0,10.013351
EVENT,62,9,203.163.120.111,SEND,1460,0,10.013366
EVENT,56,5,202.57.113.137,SEND,1,0,10.012428
CONN,102,27.46.189.74,48366,->,203.163.120.111,80,6.013393
EVENT,102,0,203.163.120.111,SEND,1460,0,10.013393
EVENT,102,1,203.163.120.111,SEND,1460,0,10.013477
CONN,104,126.44.171.200,50910,->,203.163.113.161,80,6.013523
EVENT,104,0,203.163.113.161,SEND,2828,0,10.013523
EVENT,104,1,203.163.113.161,SEND,2828,0,10.013528
EVENT,104,2,203.163.113.161,SEND,2828,0,10.013532
EVENT,10,90,23.129.107.43,SEND,1448,0,10.013355
EVENT,10,91,23.129.107.43,SEND,1448,0,10.013600
EVENT,10,92,23.129.107.43,SEND,1448,0,10.013612
EVENT,10,93,23.129.107.43,SEND,1448,0,10.013624
EVENT,10,94,23.129.107.43,SEND,1448,0,10.013636
EVENT,10,95,23.129.107.43,SEND,1448,0,10.013653
EVENT,10,96,23.129.107.43,SEND,1448,0,10.013662
EVENT,10,97,23.129.107.43,SEND,1448,0,10.013673
EVENT,10,98,23.129.107.43,SEND,1448,0,10.013691
CONN,94,45.107.167.171,41939,->,133.120.130.200,3790,6.012681
EVENT,94,0,45.107.167.171,SEND,42,0,10.012681
EVENT,10,99,23.129.107.43,SEND,1448,0,10.013697
EVENT,10,100,23.129.107.43,SEND,1448,0,10.013710
EVENT,12,5,203.163.113.161,SEND,1440,0,10.010118
EVENT,10,101,23.129.107.43,SEND,1448,0,10.013722
EVENT,12,6,203.163.113.161,SEND,1440,0,10.013739
EVENT,10,102,23.129.107.43,SEND,1448,0,10.013740
EVENT,10,103,23.129.107.43,SEND,1448,0,10.013747
EVENT,10,104,23.129.107.43,SEND,1448,0,10.013764
EVENT,94,1,133.120.130.200,SEND,7,0,10.013705
EVENT,94,2,45.107.167.171,WAIT,7,0,10.013705
EVENT,94,3,45.107.167.171,CLOSE,0,0.0,10.013715
EVENT,94,4,133.120.130.200,WAIT,42,0.0,10.013705
EVENT,94,5,133.120.130.200,CLOSE,0,0.0,10.013715
EVENT,10,105,23.129.107.43,SEND,1448,0,10.013772
EVENT,10,106,23.129.107.43,SEND,1448,0,10.013789
EVENT,10,107,23.129.107.43,SEND,1448,0,10.013797
EVENT,10,108,23.129.107.43,SEND,1448,0,10.013813
EVENT,10,109,23.129.107.43,SEND,1448,0,10.013820
EVENT,10,110,23.129.107.43,SEND,1448,0,10.013837
EVENT,10,111,23.129.107.43,SEND,1448,0,10.013846
EVENT,104,3,203.163.113.161,SEND,5656,0,10.013542
EVENT,104,4,203.163.113.161,SEND,2828,0,10.014070
CONN,32,163.221.117.212,52460,->,162.178.175.241,443,6.003328
EVENT,32,0,162.178.175.241,SEND,349,0,10.003328
EVENT,96,4,203.163.113.161,SEND,1460,0,10.013063
CONN,114,27.46.189.70,53626,->,203.163.113.161,80,6.014306
EVENT,114,0,203.163.113.161,SEND,2920,0,10.014306
EVENT,114,1,203.163.113.161,SEND,1460,0,10.014310
EVENT,114,2,203.163.113.161,SEND,2920,0,10.014314
EVENT,52,6,202.57.113.137,SEND,1,0,10.012863
EVENT,114,3,203.163.113.161,SEND,1460,0,10.014318
EVENT,114,4,203.163.113.161,SEND,1460,0,10.014578
CONN,106,45.107.167.171,41970,->,133.120.130.204,13559,6.013862
EVENT,106,0,45.107.167.171,SEND,42,0,10.013862
EVENT,106,1,133.120.130.204,SEND,7,0,10.014867
EVENT,106,2,45.107.167.171,WAIT,7,0,10.014867
EVENT,106,3,45.107.167.171,CLOSE,0,0.0,10.014877
EVENT,106,4,133.120.130.204,WAIT,42,0.0,10.014867
EVENT,106,5,133.120.130.204,CLOSE,0,0.0,10.014877
CONN,120,27.46.189.115,14598,->,203.163.113.161,80,6.015171
EVENT,120,0,203.163.113.161,SEND,2920,0,10.015171
EVENT,56,6,202.57.113.137,SEND,1,0,10.013462
EVENT,120,1,203.163.113.161,SEND,1460,0,10.015176
EVENT,82,1,52.255.227.216,SEND,34,0,10.010110
EVENT,82,2,163.221.38.218,SEND,31,0,10.017991
EVENT,82,3,52.255.227.216,WAIT,31,0,10.017991
EVENT,82,4,52.255.227.216,CLOSE,0,0.0,10.018001
EVENT,82,5,163.221.38.218,WAIT,722,0.0,10.017991
EVENT,82,6,163.221.38.218,CLOSE,0,0.0,10.018001
CONN,140,27.46.189.74,13282,->,203.163.113.161,80,6.018198
EVENT,140,0,203.163.113.161,SEND,1460,0,10.018198
EVENT,140,1,203.163.113.161,SEND,1460,0,10.018202
EVENT,140,2,203.163.113.161,SEND,1460,0,10.018206
CONN,142,27.46.189.108,53074,->,203.163.113.161,80,6.018263
EVENT,142,0,203.163.113.161,SEND,1460,0,10.018263
CONN,66,27.46.189.97,15302,->,203.163.113.161,80,6.008602
EVENT,66,0,203.163.113.161,SEND,1460,0,10.008602
EVENT,66,1,203.163.113.161,SEND,2920,0,10.018437
CONN,144,163.221.137.93,64225,->,69.77.135.4,443,6.018575
EVENT,144,0,69.77.135.4,SEND,24,0,10.018575
EVENT,144,1,69.77.135.4,CLOSE,0,0.0,10.018585
EVENT,144,2,163.221.137.93,WAIT,24,0.0,10.018575
EVENT,144,3,163.221.137.93,CLOSE,0,0.0,10.018585
EVENT,140,3,203.163.113.161,SEND,1460,0,10.018217
EVENT,140,4,203.163.113.161,SEND,1460,0,10.018614
EVENT,140,5,203.163.113.161,SEND,1460,0,10.018619
EVENT,140,6,203.163.113.161,SEND,1460,0,10.018652
EVENT,12,7,203.163.113.161,SEND,1440,0,10.013744
CONN,138,45.107.167.171,42001,->,133.120.130.220,13473,6.018013
EVENT,138,0,45.107.167.171,SEND,42,0,10.018013
EVENT,138,1,133.120.130.220,SEND,7,0,10.019065
EVENT,138,2,45.107.167.171,WAIT,7,0,10.019065
EVENT,138,3,45.107.167.171,CLOSE,0,0.0,10.019075
EVENT,138,4,133.120.130.220,WAIT,42,0.0,10.019065
EVENT,138,5,133.120.130.220,CLOSE,0,0.0,10.019075
CONN,148,27.46.189.76,41546,->,203.163.113.161,80,6.019868
EVENT,148,0,203.163.113.161,SEND,1460,0,10.019868
EVENT,148,1,203.163.113.161,SEND,1460,0,10.019872
EVENT,148,2,203.163.113.161,SEND,2920,0,10.019879
EVENT,148,3,203.163.113.161,SEND,1460,0,10.019885
CONN,150,27.46.189.99,16246,->,203.163.120.111,80,6.020016
EVENT,150,0,203.163.120.111,SEND,2920,0,10.020016
EVENT,66,2,203.163.113.161,SEND,1460,0,10.018446
EVENT,66,3,203.163.113.161,SEND,1460,0,10.020078
EVENT,150,1,203.163.120.111,SEND,1460,0,10.020072
EVENT,150,2,203.163.120.111,SEND,1460,0,10.020094
EVENT,150,3,203.163.120.111,SEND,1460,0,10.020117
CONN,152,27.46.189.72,34314,->,203.163.120.111,80,6.020144
EVENT,152,0,203.163.120.111,SEND,1460,0,10.020144
EVENT,52,7,202.57.113.137,SEND,1,0,10.014507
EVENT,152,1,203.163.120.111,SEND,1460,0,10.020171
EVENT,152,2,203.163.120.111,SEND,1460,0,10.020575
EVENT,60,3,151.166.148.191,SEND,1366,0,10.007761
EVENT,60,4,151.166.148.191,SEND,1366,0,10.020605
EVENT,152,3,203.163.120.111,SEND,1460,0,10.020598
EVENT,60,5,151.166.148.191,SEND,1366,0,10.020617
EVENT,60,6,151.166.148.191,SEND,1366,0,10.020631
EVENT,152,4,203.163.120.111,SEND,1460,0,10.020620
EVENT,60,7,151.166.148.191,SEND,1366,0,10.020642
EVENT,60,8,151.166.148.191,SEND,1366,0,10.021156
CONN,154,27.46.189.93,44418,->,203.163.120.111,80,6.021193
EVENT,154,0,203.163.120.111,SEND,1460,0,10.021193
EVENT,154,1,203.163.120.111,SEND,1460,0,10.021201
EVENT,60,9,151.166.148.191,SEND,1366,0,10.021169
EVENT,60,10,151.166.148.191,SEND,1366,0,10.022124
CONN,24,202.55.92.127,50011,->,52.178.198.231,443,6.002253
EVENT,24,0,202.55.92.127,SEND,141,0,10.002253
CONN,170,133.72.235.134,61302,->,13.244.252.227,443,6.023866
EVENT,170,0,133.72.235.134,SEND,2880,0,10.023866
EVENT,170,1,133.72.235.134,SEND,1440,0,10.023878
CONN,172,27.46.189.94,11612,->,203.163.120.111,80,6.023885
EVENT,172,0,203.163.120.111,SEND,1460,0,10.023885
EVENT,172,1,203.163.120.111,SEND,1460,0,10.023960
EVENT,172,2,203.163.120.111,SEND,1460,0,10.024008
EVENT,172,3,203.163.120.111,SEND,1460,0,10.024028
CONN,176,27.46.254.107,25328,->,203.163.113.161,80,6.024622
EVENT,176,0,203.163.113.161,SEND,1460,0,10.024622
CONN,166,45.107.167.171,42024,->,133.120.130.203,5247,6.023649
EVENT,166,0,45.107.167.171,SEND,42,0,10.023649
EVENT,166,1,133.120.130.203,SEND,7,0,10.024750
EVENT,166,2,45.107.167.171,WAIT,7,0,10.024750
EVENT,166,3,45.107.167.171,CLOSE,0,0.0,10.024760
EVENT,166,4,133.120.130.203,WAIT,42,0.0,10.024750
EVENT,166,5,133.120.130.203,CLOSE,0,0.0,10.024760
CONN,178,133.120.142.234,49159,->,210.35.236.204,14755,6.024790
EVENT,178,0,210.35.236.204,SEND,1276,0,10.024790
CONN,182,27.46.189.111,11456,->,203.163.113.161,80,6.025572
EVENT,182,0,203.163.113.161,SEND,1460,0,10.025572
EVENT,182,1,203.163.113.161,SEND,1460,0,10.025578
EVENT,182,2,203.163.113.161,SEND,1460,0,10.025745
CONN,132,185.76.83.9,44272,->,163.221.8.216,443,6.017380
EVENT,132,0,185.76.83.9,SEND,304,0,10.017380
EVENT,10,112,23.129.107.43,SEND,1448,0,10.013863
CONN,184,202.55.92.203,50031,->,52.178.193.159,443,6.026242
EVENT,184,0,202.55.92.203,SEND,74,0,10.026242
EVENT,10,113,23.129.107.43,SEND,1448,0,10.026515
EVENT,184,1,202.55.92.203,SEND,905,0,10.026516
EVENT,10,114,23.129.107.43,SEND,1448,0,10.026520
EVENT,10,115,23.129.107.43,SEND,1448,0,10.026534
EVENT,10,116,23.129.107.43,SEND,1448,0,10.026552
EVENT,10,117,23.129.107.43,SEND,1448,0,10.026559
EVENT,10,118,23.129.107.43,SEND,1448,0,10.026629
EVENT,184,2,202.55.92.203,SEND,905,0,10.026524
